index,YEAR,EMPLOYER_POSTAL_CODE,EMPLOYER_POSTAL_CODE_OCCURRENCE,EMPLOYER_POSTAL_CODE_OCCURRENCE_LOG,MAJOR_EMPLOYER_POSTAL_CODE_OCCURRENCE,MAJOR_EMPLOYER_POSTAL_CODE_OCCURRENCE_LOG
1734,2020,94553,3,5.77121254719662,1,1.0
1735,2020,94555,235,24.7106786227174,7,9.45098040014257
1736,2020,94560,1022,31.0945089579869,69,19.3884909073726
1737,2020,94566,197,23.9446622616159,4,7.02059991327962
1738,2020,94577,24,14.8021124171161,6,8.78151250383644
1739,2020,94583,765,29.8366143515362,41,17.1278385671974
1740,2020,94587,90,20.5424250943932,14,12.4612803567824
1741,2020,94588,1725,33.3678909940929,79,19.9762709129044
1742,2020,94597,98,20.9122607569249,4,7.02059991327962
1743,2020,94598,6,8.78151250383644,3,5.77121254719662
1744,2020,94601,4,7.02059991327962,1,1.0
1745,2020,94607,150,22.7609125905568,5,7.98970004336019
1746,2020,94608,192,23.8330122870355,5,7.98970004336019
1747,2020,94612,55,18.4036268949424,1,1.0
1748,2020,94704,170,23.3044892137827,8,10.0308998699194
1749,2020,94720,229,24.5983548233989,13,12.1394335230684
1750,2020,94903,146,22.6435285578444,1,1.0
1751,2020,94954,21,14.2221929473392,3,5.77121254719662
1752,2020,95002,354,26.4900326202579,22,14.4242268082221
1753,2020,95008,201,24.0319605742049,25,14.9794000867204
1754,2020,95014,5247,38.1991106419834,1275,32.0551018476997
1755,2020,95035,1657,33.1932250841934,163,23.1218760440396
1756,2020,95037,16,13.0411998265592,1,1.0
1757,2020,95050,228,24.5793484700045,12,11.7918124604763
1758,2020,95051,1113,31.4649516433471,227,24.5602585719312
1759,2020,95054,9968,40.9860802931509,2341,34.6940141369662
1760,2020,95060,87,20.3951925261862,17,13.3044892137827
1761,2020,95066,5,7.98970004336019,4,7.02059991327962
1762,2020,95110,3183,36.02836638621,232,24.654879848909
1763,2020,95112,175,23.4303804868629,12,11.7918124604763
1764,2020,95113,262,25.1830129131975,5,7.98970004336019
1765,2020,95119,603,28.8031731214015,234,24.6921585741014
1766,2020,95124,297,25.7275644931721,99,20.9563519459755
1767,2020,95128,16,13.0411998265592,1,1.0
1768,2020,95129,60,18.7815125038364,1,1.0
1769,2020,95131,2925,35.661258704182,236,24.7291200297011
1770,2020,95132,20,14.0102999566398,2,4.01029995663981
1771,2020,95134,3630,36.5990662503611,657,29.1756536955978
1772,2020,95138,102,21.0860017176192,41,17.1278385671974
1773,2020,95336,4,7.02059991327962,4,7.02059991327962
1774,2020,95380,2,4.01029995663981,1,1.0
1775,2020,95403,153,22.846914308176,39,16.910646070265
1776,2020,95476,3,5.77121254719662,1,1.0
1777,2020,95616,98,20.9122607569249,3,5.77121254719662
1778,2020,95630,351,26.4530711646582,13,12.1394335230684
1779,2020,95688,6,8.78151250383644,3,5.77121254719662
1780,2020,95762,45,17.5321251377534,3,5.77121254719662
1781,2020,95814,44,17.4345267648619,6,8.78151250383644
1782,2020,95825,12,11.7918124604763,1,1.0
1783,2020,95828,5,7.98970004336019,4,7.02059991327962
1784,2020,96709,3,5.77121254719662,3,5.77121254719662
1785,2020,96740,8,10.0308998699194,4,7.02059991327962
1786,2020,96743,2,4.01029995663981,1,1.0
1787,2020,96782,4,7.02059991327962,4,7.02059991327962
1788,2020,96819,34,16.3147891704226,1,1.0
1789,2020,96912,4,7.02059991327962,3,5.77121254719662
1790,2020,96913,282,25.5024910831936,75,19.750612633917
1791,2020,96921,57,18.5587485567249,14,12.4612803567824
1792,2020,96929,24,14.8021124171161,4,7.02059991327962
1793,2020,96931,48,17.8124123737559,26,15.1497334797082
1794,2020,96950,103,21.1283722470517,6,8.78151250383644
1795,2020,97035,7,9.45098040014257,1,1.0
1796,2020,97062,12,11.7918124604763,3,5.77121254719662
1797,2020,97070,176,23.4551266781415,63,18.9934054945358
1798,2020,97077,1,1.0,1,1.0
1799,2020,97124,32,16.0514997831991,8,10.0308998699194
1800,2020,97201,34,16.3147891704226,2,4.01029995663981
1801,2020,97204,110,21.4139268515822,7,9.45098040014257
1802,2020,97214,15,12.7609125905568,3,5.77121254719662
1803,2020,97217,5,7.98970004336019,1,1.0
1804,2020,97220,3,5.77121254719662,1,1.0
1805,2020,97224,2,4.01029995663981,1,1.0
1806,2020,97232,18,13.5527250510331,6,8.78151250383644
1807,2020,97330,2,4.01029995663981,1,1.0
1808,2020,97333,45,17.5321251377534,3,5.77121254719662
1809,2020,97365,1,1.0,1,1.0
1810,2020,97477,1,1.0,1,1.0
1811,2020,97532,4,7.02059991327962,4,7.02059991327962
1812,2020,97537,1,1.0,1,1.0
1813,2020,98004,463,27.6558099101795,9,10.5424250943932
1814,2020,98005,73,19.6332286012046,1,1.0
1815,2020,98006,730,29.6332286012046,100,21.0
1816,2020,98027,43,17.3346845557959,1,1.0
1817,2020,98033,11,11.4139268515823,1,1.0
1818,2020,98052,9683,40.8600993185326,124,21.9342168516224
1819,2020,98057,19,13.7875360095283,1,1.0
1820,2020,98101,158,22.9865708695442,1,1.0
1821,2020,98103,14,12.4612803567824,1,1.0
1822,2020,98104,372,26.705429398819,3,5.77121254719662
1823,2020,98109,61,18.8532983501077,3,5.77121254719662
1824,2020,98115,2,4.01029995663981,1,1.0
1825,2020,98121,19402,43.8784650024952,28,15.4715803134222
1826,2020,98134,47,17.7209785793572,1,1.0
1827,2020,98195,188,23.7415784926368,12,11.7918124604763
1828,2020,98198,3,5.77121254719662,2,4.01029995663981
1829,2020,98226,1,1.0,1,1.0
1830,2020,98661,4,7.02059991327962,1,1.0
1831,2020,99019,40,17.0205999132796,12,11.7918124604763
1832,2020,99163,114,21.5690485133647,80,20.0308998699194
1833,2020,99216,5,7.98970004336019,3,5.77121254719662
1834,2020,99354,232,24.654879848909,27,15.3136376415899
1835,2020,99503,7,9.45098040014257,1,1.0
1836,2020,99775,48,17.8124123737559,4,7.02059991327962
1837,2021,00767,1,1.0,1,1.0
1838,2021,01040,3,5.77121254719662,1,1.0
1839,2021,01460,6,8.78151250383644,2,4.01029995663981
1840,2021,01581,2,4.01029995663981,2,4.01029995663981
1841,2021,01701,33,16.1851393987789,2,4.01029995663981
1842,2021,01719,3,5.77121254719662,1,1.0
1843,2021,01730,69,19.3884909073726,6,8.78151250383644
1844,2021,01749,36,16.5630250076729,36,16.5630250076729
1845,2021,01752,59,18.7085201164214,1,1.0
1846,2021,01754,3,5.77121254719662,3,5.77121254719662
1847,2021,01803,150,22.7609125905568,1,1.0
1848,2021,01810,21,14.2221929473392,3,5.77121254719662
1849,2021,01821,26,15.1497334797082,5,7.98970004336019
1850,2021,01851,14,12.4612803567824,2,4.01029995663981
1851,2021,01864,15,12.7609125905568,2,4.01029995663981
1852,2021,01886,17,13.3044892137827,1,1.0
1853,2021,01887,205,24.1175386105575,124,21.9342168516224
1854,2021,01915,4,7.02059991327962,1,1.0
1855,2021,02019,3,5.77121254719662,1,1.0
1856,2021,02048,9,10.5424250943932,1,1.0
1857,2021,02090,6,8.78151250383644,2,4.01029995663981
1858,2021,02108,174,23.405492482826,24,14.8021124171161
1859,2021,02109,181,23.5767857486918,3,5.77121254719662
1860,2021,02110,98,20.9122607569249,1,1.0
1861,2021,02116,332,26.2113808370404,2,4.01029995663981
1862,2021,02129,155,22.9033169817029,1,1.0
1863,2021,02135,14,12.4612803567824,1,1.0
1864,2021,02138,123,21.899051114394,3,5.77121254719662
1865,2021,02139,190,23.7875360095283,6,8.78151250383644
1866,2021,02140,16,13.0411998265592,1,1.0
1867,2021,02142,286,25.5636603312904,1,1.0
1868,2021,02143,10,11.0,2,4.01029995663981
1869,2021,02145,152,22.8184358794477,1,1.0
1870,2021,02210,1166,31.66698550423,2,4.01029995663981
1871,2021,02215,125,21.9691001300806,1,1.0
1872,2021,02451,235,24.7106786227174,3,5.77121254719662
1873,2021,02856,1,1.0,1,1.0
1874,2021,02903,34,16.3147891704226,1,1.0
1875,2021,03062,26,15.1497334797082,1,1.0
1876,2021,03063,4,7.02059991327962,1,1.0
1877,2021,05401,9,10.5424250943932,1,1.0
1878,2021,05482,2,4.01029995663981,2,4.01029995663981
1879,2021,06032,14,12.4612803567824,1,1.0
1880,2021,06053,31,15.9136169383427,2,4.01029995663981
1881,2021,06067,11,11.4139268515823,1,1.0
1882,2021,06095,37,16.68201724067,1,1.0
1883,2021,06103,12,11.7918124604763,1,1.0
1884,2021,06269,24,14.8021124171161,1,1.0
1885,2021,06770,14,12.4612803567824,1,1.0
1886,2021,06810,14,12.4612803567824,1,1.0
1887,2021,06851,47,17.7209785793572,1,1.0
1888,2021,06877,60,18.7815125038364,1,1.0
1889,2021,07054,111,21.4532297878666,3,5.77121254719662
1890,2021,07080,304,25.8287358360875,4,7.02059991327962
1891,2021,07094,2304,34.6248247475117,2,4.01029995663981
1892,2021,07102,159,23.0139712432045,2,4.01029995663981
1893,2021,07110,40,17.0205999132796,1,1.0
1894,2021,07114,1,1.0,1,1.0
1895,2021,07417,47,17.7209785793572,2,4.01029995663981
1896,2021,07660,46,17.6275783168157,14,12.4612803567824
1897,2021,07825,1,1.0,1,1.0
1898,2021,07860,5,7.98970004336019,1,1.0
1899,2021,07901,3,5.77121254719662,1,1.0
1900,2021,07921,410,27.1278385671974,4,7.02059991327962
1901,2021,07928,4,7.02059991327962,2,4.01029995663981
1902,2021,07974,83,20.1907809237607,12,11.7918124604763
1903,2021,07981,13,12.1394335230684,2,4.01029995663981
1904,2021,08043,8,10.0308998699194,1,1.0
1905,2021,08244,2,4.01029995663981,1,1.0
1906,2021,08512,99,20.9563519459755,1,1.0
1907,2021,08544,37,16.68201724067,2,4.01029995663981
1908,2021,08801,1,1.0,1,1.0
1909,2021,08809,1,1.0,1,1.0
1910,2021,08816,1108,31.4453976039241,2,4.01029995663981
1911,2021,08817,1016,31.068937079479,14,12.4612803567824
1912,2021,08830,530,28.2427586960079,1,1.0
1913,2021,08852,129,22.1058971029925,1,1.0
1914,2021,08873,208,24.1806333496276,2,4.01029995663981
1915,2021,08901,25,14.9794000867204,3,5.77121254719662
1916,2021,08902,128,22.0720996964787,1,1.0
1917,2021,08933,80,20.0308998699194,2,4.01029995663981
1918,2021,10001,1786,33.5188145455253,8,10.0308998699194
1919,2021,10003,295,25.6982201597816,1,1.0
1920,2021,10004,715,29.5430604180108,1,1.0
1921,2021,10005,1485,32.7172645365323,16,13.0411998265592
1922,2021,10010,622,28.9379038469082,2,4.01029995663981
1923,2021,10011,306,25.8572142648158,4,7.02059991327962
1924,2021,10013,505,28.0329137811866,1,1.0
1925,2021,10014,408,27.1066016308988,2,4.01029995663981
1926,2021,10016,2592,35.1363499719856,4,7.02059991327962
1927,2021,10017,617,28.9028516403324,1,1.0
1928,2021,10018,1735,33.3929947912689,11,11.4139268515823
1929,2021,10019,2419,34.8363586836188,7,9.45098040014257
1930,2021,10027,50,17.9897000433602,2,4.01029995663981
1931,2021,10036,2079,34.1785448933147,3,5.77121254719662
1932,2021,10038,323,26.092025223311,1,1.0
1933,2021,10041,179,23.5285303097989,1,1.0
1934,2021,10065,339,26.3019969820308,3,5.77121254719662
1935,2021,10119,267,25.2651126136458,12,11.7918124604763
1936,2021,10281,78,19.9209460269048,2,4.01029995663981
1937,2021,10469,1,1.0,1,1.0
1938,2021,10523,13,12.1394335230684,4,7.02059991327962
1939,2021,10532,30,15.7712125471966,5,7.98970004336019
1940,2021,10533,5,7.98970004336019,1,1.0
1941,2021,10562,14,12.4612803567824,1,1.0
1942,2021,10573,19,13.7875360095283,2,4.01029995663981
1943,2021,10595,35,16.4406804435028,5,7.98970004336019
1944,2021,10601,216,24.3445375115093,20,14.0102999566398
1945,2021,10604,21,14.2221929473392,5,7.98970004336019
1946,2021,10606,4,7.02059991327962,1,1.0
1947,2021,10962,6,8.78151250383644,1,1.0
1948,2021,10965,20,14.0102999566398,1,1.0
1949,2021,10977,8,10.0308998699194,2,4.01029995663981
1950,2021,11001,53,18.2427586960079,23,14.6172783601759
1951,2021,11021,21,14.2221929473392,2,4.01029995663981
1952,2021,11030,3,5.77121254719662,1,1.0
1953,2021,11101,264,25.2160392686983,3,5.77121254719662
1954,2021,11106,14,12.4612803567824,1,1.0
1955,2021,11201,75,19.750612633917,3,5.77121254719662
1956,2021,11205,32,16.0514997831991,1,1.0
1957,2021,11217,12,11.7918124604763,1,1.0
1958,2021,11235,16,13.0411998265592,5,7.98970004336019
1959,2021,11354,33,16.1851393987789,2,4.01029995663981
1960,2021,11362,1,1.0,1,1.0
1961,2021,11365,2,4.01029995663981,1,1.0
1962,2021,11435,5,7.98970004336019,1,1.0
1963,2021,11557,1,1.0,1,1.0
1964,2021,11590,8,10.0308998699194,1,1.0
1965,2021,11716,18,13.5527250510331,1,1.0
1966,2021,11719,16,13.0411998265592,2,4.01029995663981
1967,2021,11741,19,13.7875360095283,7,9.45098040014257
1968,2021,11747,100,21.0,2,4.01029995663981
1969,2021,11749,17,13.3044892137827,3,5.77121254719662
1970,2021,11758,3,5.77121254719662,1,1.0
1971,2021,11788,190,23.7875360095283,6,8.78151250383644
1972,2021,11801,186,23.6951294421792,2,4.01029995663981
1973,2021,11803,54,18.3239375982297,3,5.77121254719662
1974,2021,11973,151,22.7897694729317,4,7.02059991327962
1975,2021,12020,79,19.9762709129044,24,14.8021124171161
1976,2021,12068,1,1.0,1,1.0
1977,2021,12110,18,13.5527250510331,2,4.01029995663981
1978,2021,12144,41,17.1278385671974,14,12.4612803567824
1979,2021,12180,62,18.9239168949825,6,8.78151250383644
1980,2021,12205,148,22.7026171539496,3,5.77121254719662
1981,2021,12309,58,18.6342799356294,13,12.1394335230684
1982,2021,13045,44,17.4345267648619,14,12.4612803567824
1983,2021,13057,13,12.1394335230684,1,1.0
1984,2021,13088,31,15.9136169383427,10,11.0
1985,2021,13323,13,12.1394335230684,1,1.0
1986,2021,13440,1,1.0,1,1.0
1987,2021,13778,13,12.1394335230684,5,7.98970004336019
1988,2021,13850,10,11.0,2,4.01029995663981
1989,2021,13904,1,1.0,1,1.0
1990,2021,14086,1,1.0,1,1.0
1991,2021,14225,19,13.7875360095283,1,1.0
1992,2021,14228,5,7.98970004336019,1,1.0
1993,2021,14456,21,14.2221929473392,2,4.01029995663981
1994,2021,14586,11,11.4139268515823,6,8.78151250383644
1995,2021,14606,86,20.3449845124357,2,4.01029995663981
1996,2021,14607,8,10.0308998699194,1,1.0
1997,2021,14614,5,7.98970004336019,1,1.0
1998,2021,14620,86,20.3449845124357,2,4.01029995663981
1999,2021,14624,5,7.98970004336019,1,1.0
2000,2021,14831,104,21.1703333929878,7,9.45098040014257
2001,2021,14843,23,14.6172783601759,6,8.78151250383644
2002,2021,14850,27,15.3136376415899,5,7.98970004336019
2003,2021,14853,145,22.6136800223497,7,9.45098040014257
2004,2021,15014,1,1.0,1,1.0
2005,2021,15055,1,1.0,1,1.0
2006,2021,15086,22,14.4242268082221,10,11.0
2007,2021,15108,312,25.9415459401844,1,1.0
2008,2021,15146,77,19.8649072517248,8,10.0308998699194
2009,2021,15201,29,15.6239799789896,4,7.02059991327962
2010,2021,15203,28,15.4715803134222,2,4.01029995663981
2011,2021,15205,92,20.6378782734556,11,11.4139268515823
2012,2021,15212,138,22.3987908640124,4,7.02059991327962
2013,2021,15213,221,24.4439227368511,4,7.02059991327962
2014,2021,15219,436,27.3948648926859,17,13.3044892137827
2015,2021,15222,905,30.566485792052,22,14.4242268082221
2016,2021,15275,13,12.1394335230684,1,1.0
2017,2021,15317,333,26.2244423350632,32,16.0514997831991
2018,2021,15601,13,12.1394335230684,2,4.01029995663981
2019,2021,15668,7,9.45098040014257,1,1.0
2020,2021,15825,1,1.0,1,1.0
2021,2021,16056,19,13.7875360095283,7,9.45098040014257
2022,2021,16801,7,9.45098040014257,2,4.01029995663981
2023,2021,17011,84,20.2427928606188,2,4.01029995663981
2024,2021,17050,61,18.8532983501077,2,4.01029995663981
2025,2021,17331,1,1.0,1,1.0
2026,2021,17406,9,10.5424250943932,2,4.01029995663981
2027,2021,17408,7,9.45098040014257,2,4.01029995663981
2028,2021,18017,49,17.9019608002851,2,4.01029995663981
2029,2021,18018,20,14.0102999566398,1,1.0
2030,2021,18036,41,17.1278385671974,11,11.4139268515823
2031,2021,18101,18,13.5527250510331,4,7.02059991327962
2032,2021,18109,12,11.7918124604763,2,4.01029995663981
2033,2021,18195,12,11.7918124604763,1,1.0
2034,2021,18915,6,8.78151250383644,1,1.0
2035,2021,18940,441,27.4443858946784,8,10.0308998699194
2036,2021,18969,8,10.0308998699194,1,1.0
2037,2021,19002,20,14.0102999566398,3,5.77121254719662
2038,2021,19004,70,19.4509804001426,1,1.0
2039,2021,19034,99,20.9563519459755,9,10.5424250943932
2040,2021,19103,9586,40.8163742465577,5,7.98970004336019
2041,2021,19104,542,28.3399928653839,4,7.02059991327962
2042,2021,19106,21,14.2221929473392,1,1.0
2043,2021,19122,71,19.5125834871908,1,1.0
2044,2021,19130,43,17.3346845557959,3,5.77121254719662
2045,2021,19312,118,21.7188200730613,12,11.7918124604763
2046,2021,19341,337,26.2762990087134,8,10.0308998699194
2047,2021,19348,125,21.9691001300806,19,13.7875360095283
2048,2021,19355,258,25.1161970596323,2,4.01029995663981
2049,2021,19380,130,22.1394335230684,14,12.4612803567824
2050,2021,19403,28,15.4715803134222,5,7.98970004336019
2051,2021,19406,335,26.2504480703685,5,7.98970004336019
2052,2021,19422,166,23.2010808804005,21,14.2221929473392
2053,2021,19428,38,16.7978359661681,2,4.01029995663981
2054,2021,19518,34,16.3147891704226,9,10.5424250943932
2055,2021,19605,14,12.4612803567824,1,1.0
2056,2021,19720,27,15.3136376415899,2,4.01029995663981
2057,2021,19801,240,24.8021124171161,7,9.45098040014257
2058,2021,19809,1034,31.1452053875792,18,13.5527250510331
2059,2021,19810,76,19.8081359228079,2,4.01029995663981
2060,2021,19958,24,14.8021124171161,2,4.01029995663981
2061,2021,20001,123,21.899051114394,3,5.77121254719662
2062,2021,20002,45,17.5321251377534,1,1.0
2063,2021,20004,79,19.9762709129044,2,4.01029995663981
2064,2021,20007,165,23.1748394421391,8,10.0308998699194
2065,2021,20037,76,19.8081359228079,4,7.02059991327962
2066,2021,20109,37,16.68201724067,2,4.01029995663981
2067,2021,20110,18,13.5527250510331,1,1.0
2068,2021,20147,957,30.8091193777684,2,4.01029995663981
2069,2021,20151,578,28.6192783842053,2,4.01029995663981
2070,2021,20152,96,20.8227123303957,48,17.8124123737559
2071,2021,20164,941,30.7358962342726,2,4.01029995663981
2072,2021,20165,81,20.0848501887865,1,1.0
2073,2021,20166,919,30.6331551138611,5,7.98970004336019
2074,2021,20170,966,30.8497712641549,6,8.78151250383644
2075,2021,20171,1629,33.1192108430851,14,12.4612803567824
2076,2021,20176,65,19.1291335664286,3,5.77121254719662
2077,2021,20190,544,28.3559889969818,15,12.7609125905568
2078,2021,20191,467,27.6931688056611,42,17.232492903979
2079,2021,20701,6,8.78151250383644,2,4.01029995663981
2080,2021,20706,18,13.5527250510331,5,7.98970004336019
2081,2021,20770,132,22.2057393120585,3,5.77121254719662
2082,2021,20850,6959,39.4254683649501,1,1.0
2083,2021,20852,647,29.109042806687,9,10.5424250943932
2084,2021,20855,39,16.910646070265,9,10.5424250943932
2085,2021,20872,5,7.98970004336019,2,4.01029995663981
2086,2021,20876,333,26.2244423350632,17,13.3044892137827
2087,2021,21045,260,25.1497334797082,5,7.98970004336019
2088,2021,21046,468,27.7024585307412,18,13.5527250510331
2089,2021,21076,356,26.5144999797288,14,12.4612803567824
2090,2021,21090,10,11.0,1,1.0
2091,2021,21093,20,14.0102999566398,1,1.0
2092,2021,21117,67,19.2607480270083,3,5.77121254719662
2093,2021,21152,12,11.7918124604763,1,1.0
2094,2021,21201,131,22.1727129565576,2,4.01029995663981
2095,2021,21220,30,15.7712125471966,7,9.45098040014257
2096,2021,21230,51,18.0757017609794,4,7.02059991327962
2097,2021,21703,11,11.4139268515823,2,4.01029995663981
2098,2021,21742,7,9.45098040014257,2,4.01029995663981
2099,2021,21801,39,16.910646070265,2,4.01029995663981
2100,2021,22031,300,25.7712125471966,3,5.77121254719662
2101,2021,22033,63,18.9934054945358,2,4.01029995663981
2102,2021,22039,13,12.1394335230684,5,7.98970004336019
2103,2021,22046,12,11.7918124604763,1,1.0
2104,2021,22101,20,14.0102999566398,4,7.02059991327962
2105,2021,22102,1310,32.1727129565576,10,11.0
2106,2021,22202,149,22.7318626841227,2,4.01029995663981
2107,2021,22203,320,26.0514997831991,14,12.4612803567824
2108,2021,22209,86,20.3449845124357,3,5.77121254719662
2109,2021,22314,44,17.4345267648619,2,4.01029995663981
2110,2021,22902,52,18.160033436348,11,11.4139268515823
2111,2021,22903,267,25.2651126136458,8,10.0308998699194
2112,2021,22920,2,4.01029995663981,1,1.0
2113,2021,23060,244,24.8738982633873,5,7.98970004336019
2114,2021,23219,172,23.3552844690755,15,12.7609125905568
2115,2021,23225,5,7.98970004336019,1,1.0
2116,2021,23228,20,14.0102999566398,1,1.0
2117,2021,23236,6,8.78151250383644,1,1.0
2118,2021,23320,6,8.78151250383644,2,4.01029995663981
2119,2021,23502,42,17.232492903979,2,4.01029995663981
2120,2021,24018,11,11.4139268515823,2,4.01029995663981
2121,2021,24060,29,15.6239799789896,1,1.0
2122,2021,24382,5,7.98970004336019,2,4.01029995663981
2123,2021,24501,13,12.1394335230684,4,7.02059991327962
2124,2021,24520,3,5.77121254719662,1,1.0
2125,2021,24701,3,5.77121254719662,2,4.01029995663981
2126,2021,26241,5,7.98970004336019,2,4.01029995663981
2127,2021,27030,9,10.5424250943932,2,4.01029995663981
2128,2021,27045,5,7.98970004336019,3,5.77121254719662
2129,2021,27409,265,25.2324587393681,143,22.5533603746506
2130,2021,27410,18,13.5527250510331,1,1.0
2131,2021,27411,17,13.3044892137827,1,1.0
2132,2021,27511,254,25.0483371661994,35,16.4406804435028
2133,2021,27537,1,1.0,1,1.0
2134,2021,27560,553,28.427251313047,5,7.98970004336019
2135,2021,27606,160,23.0411998265592,37,16.68201724067
2136,2021,27607,89,20.4939000664491,20,14.0102999566398
2137,2021,27617,18,13.5527250510331,1,1.0
2138,2021,27701,60,18.7815125038364,2,4.01029995663981
2139,2021,27703,896,30.5230800966213,13,12.1394335230684
2140,2021,27708,297,25.7275644931721,9,10.5424250943932
2141,2021,27709,3092,35.9023948524629,7,9.45098040014257
2142,2021,27896,1,1.0,1,1.0
2143,2021,28036,18,13.5527250510331,4,7.02059991327962
2144,2021,28052,2,4.01029995663981,2,4.01029995663981
2145,2021,28078,41,17.1278385671974,6,8.78151250383644
2146,2021,28139,2,4.01029995663981,1,1.0
2147,2021,28144,2,4.01029995663981,2,4.01029995663981
2148,2021,28166,1,1.0,1,1.0
2149,2021,28202,735,29.6628733908419,35,16.4406804435028
2150,2021,28203,126,22.0037054511756,1,1.0
2151,2021,28208,80,20.0308998699194,2,4.01029995663981
2152,2021,28217,105,21.2118929906994,3,5.77121254719662
2153,2021,28262,568,28.5434833571102,3,5.77121254719662
2154,2021,28273,25,14.9794000867204,2,4.01029995663981
2155,2021,28277,369,26.6702636615906,4,7.02059991327962
2156,2021,28358,1,1.0,1,1.0
2157,2021,28401,106,21.2530586526477,1,1.0
2158,2021,28405,19,13.7875360095283,2,4.01029995663981
2159,2021,28602,44,17.4345267648619,17,13.3044892137827
2160,2021,28801,3,5.77121254719662,1,1.0
2161,2021,29170,11,11.4139268515823,7,9.45098040014257
2162,2021,29303,21,14.2221929473392,2,4.01029995663981
2163,2021,29456,6,8.78151250383644,1,1.0
2164,2021,29550,3,5.77121254719662,1,1.0
2165,2021,29607,16,13.0411998265592,1,1.0
2166,2021,29621,10,11.0,3,5.77121254719662
2167,2021,29631,3,5.77121254719662,2,4.01029995663981
2168,2021,29634,9,10.5424250943932,2,4.01029995663981
2169,2021,29650,4,7.02059991327962,1,1.0
2170,2021,29651,7,9.45098040014257,1,1.0
2171,2021,29680,1,1.0,1,1.0
2172,2021,29745,1,1.0,1,1.0
2173,2021,30004,255,25.0654018043395,2,4.01029995663981
2174,2021,30005,2224,34.4713478291002,15,12.7609125905568
2175,2021,30009,189,23.7646180417324,1,1.0
2176,2021,30012,58,18.6342799356294,17,13.3044892137827
2177,2021,30022,765,29.8366143515362,3,5.77121254719662
2178,2021,30024,631,29.0002935924413,6,8.78151250383644
2179,2021,30035,6,8.78151250383644,2,4.01029995663981
2180,2021,30041,70,19.4509804001426,1,1.0
2181,2021,30043,26,15.1497334797082,1,1.0
2182,2021,30044,22,14.4242268082221,1,1.0
2183,2021,30062,78,19.9209460269048,16,13.0411998265592
2184,2021,30083,11,11.4139268515823,7,9.45098040014257
2185,2021,30092,237,24.747483460101,4,7.02059991327962
2186,2021,30096,60,18.7815125038364,1,1.0
2187,2021,30097,108,21.3342375548695,1,1.0
2188,2021,30102,7,9.45098040014257,4,7.02059991327962
2189,2021,30144,65,19.1291335664286,2,4.01029995663981
2190,2021,30157,2,4.01029995663981,2,4.01029995663981
2191,2021,30184,5,7.98970004336019,1,1.0
2192,2021,30265,3,5.77121254719662,1,1.0
2193,2021,30269,17,13.3044892137827,2,4.01029995663981
2194,2021,30303,318,26.0242711998443,6,8.78151250383644
2195,2021,30318,12,11.7918124604763,1,1.0
2196,2021,30326,87,20.3951925261862,3,5.77121254719662
2197,2021,30328,1383,32.4082218010931,6,8.78151250383644
2198,2021,30332,120,21.7918124604762,9,10.5424250943932
2199,2021,30338,40,17.0205999132796,2,4.01029995663981
2200,2021,30339,765,29.8366143515362,3,5.77121254719662
2201,2021,30340,7,9.45098040014257,1,1.0
2202,2021,30341,64,19.0617997398389,4,7.02059991327962
2203,2021,30345,65,19.1291335664286,2,4.01029995663981
2204,2021,30346,98,20.9122607569249,2,4.01029995663981
2205,2021,30350,21,14.2221929473392,2,4.01029995663981
2206,2021,30601,5,7.98970004336019,2,4.01029995663981
2207,2021,31326,5,7.98970004336019,4,7.02059991327962
2208,2021,32033,1,1.0,1,1.0
2209,2021,32114,12,11.7918124604763,1,1.0
2210,2021,32202,47,17.7209785793572,2,4.01029995663981
2211,2021,32210,1,1.0,1,1.0
2212,2021,32224,8,10.0308998699194,1,1.0
2213,2021,32256,475,27.7669360962487,5,7.98970004336019
2214,2021,32306,57,18.5587485567249,6,8.78151250383644
2215,2021,32461,2,4.01029995663981,2,4.01029995663981
2216,2021,32608,17,13.3044892137827,2,4.01029995663981
2217,2021,32611,128,22.0720996964787,1,1.0
2218,2021,32615,18,13.5527250510331,2,4.01029995663981
2219,2021,32714,24,14.8021124171161,4,7.02059991327962
2220,2021,32746,119,21.7554696139253,16,13.0411998265592
2221,2021,32765,2,4.01029995663981,1,1.0
2222,2021,32803,59,18.7085201164214,2,4.01029995663981
2223,2021,32814,10,11.0,4,7.02059991327962
2224,2021,32816,5,7.98970004336019,1,1.0
2225,2021,32817,404,27.0638136511061,79,19.9762709129044
2226,2021,32819,75,19.750612633917,5,7.98970004336019
2227,2021,32826,129,22.1058971029925,13,12.1394335230684
2228,2021,32934,2,4.01029995663981,1,1.0
2229,2021,32940,2,4.01029995663981,2,4.01029995663981
2230,2021,33064,6,8.78151250383644,2,4.01029995663981
2231,2021,33126,84,20.2427928606188,3,5.77121254719662
2232,2021,33131,183,23.6245108973043,1,1.0
2233,2021,33134,140,22.4612803567824,30,15.7712125471966
2234,2021,33137,23,14.6172783601759,1,1.0
2235,2021,33166,39,16.910646070265,3,5.77121254719662
2236,2021,33304,5,7.98970004336019,1,1.0
2237,2021,33311,11,11.4139268515823,1,1.0
2238,2021,33322,105,21.2118929906994,2,4.01029995663981
2239,2021,33331,50,17.9897000433602,3,5.77121254719662
2240,2021,33408,64,19.0617997398389,7,9.45098040014257
